dr7id,m,logL_FUV,logL_FUV_err,logL_22,logL_22_err,logMstar,logMstar_err
587742903406231561,1,9.24,0.07,8.62,0.06,10.66,0.09
587742903942709270,2,8.94,0.1,8.44,0.07,10.77,0.08
587732582053642357,5+,9.29,0.19,8.77,0.08,11.1,0.06
587744728223973538,2,9.2,0.04,8.83,0.06,10.04,0.09
587744728760844469,4,9.52,0.06,9.32,0.06,10.46,0.09
587744729297518809,2,9.31,0.2,8.88,0.11,11.07,0.07
587744729298239519,2,9.31,0.06,8.46,0.11,11.09,0.07
587745243091042464,3,9.44,0.02,9.15,0.07,10.64,0.09
587745243094057119,2,8.86,0.19,9.33,0.05,10.6,0.09
587745243621687506,5+,9.24,0.04,8.56,0.08,10.25,0.11
587745243627192401,2,9.42,0.04,8.9,0.06,10.75,0.09
587745244699492471,3,9.56,0.06,9.13,0.07,10.77,0.11
587745245241606159,5+,9.11,0.12,8.55,0.1,10.86,0.07
587745402001817662,3,9.09,0.08,9.69,0.05,10.75,0.09
587745402004307974,2,9.6,0.02,9.08,0.07,10.8,0.1
587745402530168895,4,9.45,0.02,9.52,0.05,10.5,0.1
587745539444572167,2,9.76,0.02,9.2,0.05,10.71,0.09
587745403066647050,3,9.52,0.07,8.9,0.1,10.1,0.11
587745403077066861,3,9.5,0.02,9.19,0.06,10.29,0.1
587745403079426161,5+,9.53,0.02,8.83,0.06,10.12,0.1
587745403605549360,2,9.33,0.03,8.87,0.06,10.25,0.1
587745403606925418,5+,9.4,0.02,9.05,0.06,10.62,0.1
587745403607384381,5+,9.62,0.08,9.08,0.08,10.51,0.12
587745243084030212,3,9.24,0.02,8.91,0.06,10.26,0.1
587745243086520536,3,9.52,0.03,9.35,0.04,10.62,0.12
587735349086912675,1,9.14,0.03,9.01,0.09,11.07,0.1
588017678765719599,1,8.78,0.12,8.6,0.1,11.3,0.08
587745538907242601,2,9.33,0.04,9.06,0.06,10.28,0.09
587745539437428985,3,9.12,0.07,9.18,0.05,10.63,0.09
587745539442933777,2,10.0,0.02,9.27,0.06,10.24,0.11
587745539971285084,1,9.26,0.02,9.51,0.05,10.77,0.1
587745539979804901,5+,9.22,0.02,8.87,0.09,10.32,0.1
587745539981836348,2,9.71,0.04,10.14,0.05,10.24,0.18
587745539982819537,2,10.14,0.03,8.98,0.11,10.31,0.12
587745539983868040,5+,9.48,0.05,8.68,0.08,10.13,0.12
587745540516544724,3,9.68,0.02,9.05,0.07,10.4,0.11
587742864741367935,2,9.83,0.04,9.16,0.06,10.54,0.09
587742864741367981,3,9.53,0.06,8.83,0.1,10.92,0.09
587744873711141016,2,9.65,0.03,9.17,0.06,10.32,0.1
587745541050138641,2,9.82,0.04,9.56,0.05,10.51,0.09
587745541050925163,2,9.35,0.07,9.08,0.07,10.44,0.09
587745541053480977,2,9.08,0.06,8.67,0.07,10.62,0.07
587745541056757944,3,9.4,0.06,9.03,0.07,10.69,0.09
587745541057085533,3,9.94,0.03,9.54,0.05,10.99,0.11
587745541057937469,2,9.44,0.05,9.32,0.07,10.44,0.09
587742566782468267,2,9.49,0.07,8.08,0.09,10.28,0.18
